Rank,Address,Name Tag,Balance,Percentage,Txn Count
8354,0x0ab091db9c5513c77aada26eac79cbada807cf70,,761.56776831 Ether,0.00063537%,10
8355,0x867214c1ad9caa504a05ae7f708cf02b69b4ebb5,,761.52990679 Ether,0.00063534%,22
8356,0xf16f8e7037c15493e579d1aa47374459c0e73692,,761.38326018 Ether,0.00063522%,36
8357,0x9136549b347533962cc8f237727886c026638043,,761.34219802 Ether,0.00063519%,4
8359,0x5fe977a548d43e18d20af326749f3c3b36077b38,,760.93827177 Ether,0.00063485%,42
8360,0x698e7240a4d5502ac5905877ded5acba94d909ab,,760.56156848 Ether,0.00063453%,15
8361,0x33db92f4fba4929516f7707ab6ce8f3bc82a9bc0,,760.29378059 Ether,0.00063431%,41
8362,0x11848d620cccf3553a75ef2937f1b07084ac215c,,760.09529312 Ether,0.00063415%,73
8363,0xe6797ddbf063d48ed42d6046b82a817fd0050f6d,,760.0842878 Ether,0.00063414%,7
8364,0x777dd061b3f9865a3ad9875efca52e3906370e2d,,759.9987715 Ether,0.00063406%,3
8365,0x192547472a877947ebd42e138a8dec329243750b,,759.997388 Ether,0.00063406%,1
8366,0x684602be73fbede90fd83872d89922bdd9dab5b1,,759.994813 Ether,0.00063406%,62
8367,0x8b2a4144730baf2303f3e32f382e4096840d8175,,759.83085164 Ether,0.00063392%,101
8368,0x629c3d1b78869a6979e74099303e8daca4116844,,759.8 Ether,0.00063390%,3
8369,0xac5e6383670fc9df544e9a16eeb854d2e0b8fc39,,759.11426414 Ether,0.00063333%,36
8370,0xaeb47cf34af83f2c522396d766846ff285561572,,759.07658599 Ether,0.00063330%,221
8371,0x809ea8159dce5ea0cfd6a028b4f42f1302c7cd05,,758.994625 Ether,0.00063323%,8
8372,0x801135e1c79d50aa1d4ae64144a4d7d1bc8dde8f,,758.92072957 Ether,0.00063317%,2
8373,0x8ba68d27ecddf1009c575a0807e0de4e5d314dea,,758.67148525 Ether,0.00063296%,3
8374,0x00051025f6968cb60967ddfcfb1663ef6df9789e,,758.50849423 Ether,0.00063282%,217
8375,0xbc8e9014c8f4fa46e9554089066e28ac069630fd,,758.368635 Ether,0.00063270%,12
8376,0x58dfc35d81752d9437fbd66173576fe1a6053fe1,,758.35899806 Ether,0.00063270%,22
8377,0x7b74c19124a9ca92c6141a2ed5f92130fc2791f2,,758.35637336 Ether,0.00063269%,62856
8378,0x2570810c630c84cb157e46dec179a2b674a909b4,,758.07962711 Ether,0.00063246%,193
8379,0x960650c95b0d0fd07f542e1f31e6f8e5d776e954,,758.05668216 Ether,0.00063244%,13
8380,0xd6392549aba4a5d5443f14467c03d33d618f48eb,,757.76537 Ether,0.00063220%,3
8381,0xcd27ec5864044d6d9759ee52ae0f1064dcecb67e,,757.637597 Ether,0.00063210%,5
8382,0x35f19dcf3e6797490ab8a9283226fd7c66cd3c8d,,757.576758 Ether,0.00063204%,2
8383,0x8a3d131dc3c9fcfc83c35ab7265cbbd23b343a8b,,757.52633115 Ether,0.00063200%,1
8384,0x08231db3c3d817040302eef91e988299d81c1607,,756.574414 Ether,0.00063121%,13
8385,0x0c114be735483351d042342b13352c397e0ca920,,756.46957516 Ether,0.00063112%,1
8386,0xe812b914c65bae8ef04e8c139e90083d8cdbee5f,,756.41621996 Ether,0.00063108%,8
8387,0x3f4a8b184348be09724c15d6932a74df3514001d,,756.3951964 Ether,0.00063106%,4
8388,0xcacc120c29460e13d41d961f32aa380764d163cf,,756.0702117 Ether,0.00063079%,23
8389,0x2e619f57abc1e987aa936ae3a2264962e7eb2d9a,,756 Ether,0.00063073%,1
8390,0xe6c2a4c0128355bec8c0ed216929f2644035cc44,,755.96499753 Ether,0.00063070%,12
8391,0xea19b97a1523ba7796c3c9075b243e14d3995474,,755.95925476 Ether,0.00063069%,282
8392,0xaffe4271096c9ecbbde1bb309c60136506989acb,,755.83364694 Ether,0.00063059%,47
8393,0x682416d49aa72dd4245ab7be39c5a34d6865e357,,755.74752211 Ether,0.00063052%,9
8394,0xe2a356e2670a17a9c7285477e49c96e77dd3ab6e,,755.35047125 Ether,0.00063019%,4
8395,0xac126fbc9accfa441f03caca85b87e60612474ce,,755.04136217 Ether,0.00062993%,5
8396,0x604831e87b495db5508491fafbfff9983e849716,,755.03293855 Ether,0.00062992%,26
8397,0xf66d44fb12ac0563c6e8132fbde82a684a29f5a1,,754.99924381 Ether,0.00062989%,19
8398,0x63ae9a8937e2cce380581459c75d630fee00ef29,,754.96580032 Ether,0.00062987%,21
8399,0x3a70a2a0399a3d6af714a4dc9317c7faa0131ce9,,754.88 Ether,0.00062979%,3
8400,0x6432daf3d3534a864710d2cd0b99eae3e16dd587,,754.76727996 Ether,0.00062970%,12
8401,0x73bd28718969937e40312dc7d7d5ebb62d44c701,,754.69386522 Ether,0.00062964%,12
8402,0x7d17b46ed3024a8f6a412a7061c1e9e383581f57,,754.641192 Ether,0.00062960%,13
8403,0x91ec4863496bad7e56ec74e55d4a169d09c772f5,,754.640202 Ether,0.00062959%,15
8404,0x7bc70a9ab8dc8e97a9cf2ed7e0d9a93a5b6e7c81,,754.1609724 Ether,0.00062919%,12
8405,0x6a306414de12ee0e8a0a40ff8f7cec4918a6c68c,,754.00806487 Ether,0.00062907%,10
8406,0x01eb3d7559c2aa19a6b55dfb48508093ee4715d4,,753.88729747 Ether,0.00062897%,25
8407,0x5e1fcc45755dc7434f667ef8cb0ab67233632f07,,753.458993 Ether,0.00062861%,9
8408,0x8813c2a42ddafd151178b52000e6de42fa8defc0,,753.34043721 Ether,0.00062851%,100
8409,0x4f1ca85d6b3a84dcf9e98ec0b68884d879646ca3,,753.30905114 Ether,0.00062848%,57
8410,0x197661f59bf19d38a8c3dd7fffa332e6e7925314,,753.28441949 Ether,0.00062846%,35
8411,0x665d2d2444f2384fb3d96aaa0ea3536b92984dce,,753.14506703 Ether,0.00062835%,866
8412,0xe3c255ffc3aa4fb9a93abfd881b8ca19e9bf7e3a,,753.07275716 Ether,0.00062829%,26
8413,0xb9f05dccc7b5d0ffb233762b1b89193b5fa836ba,,752.995569 Ether,0.00062822%,8
8414,0x85f39e455d42af435e907924fb5adef5dc4ad5ce,,752.99197206 Ether,0.00062822%,114
8415,0x2b847671a4ae8ae516d6e4364ffa24973efa5646,,752.86058268 Ether,0.00062811%,1
8416,0x754228218200c10d64ddd8e0ac452f4890666340,,752.81140392 Ether,0.00062807%,918
8417,0x72dfb58df15a742164c9258e9f1ba9607fb8e9d0,,752.77170732 Ether,0.00062804%,11
8418,0x24ea3ebd791f7c49039cee45276a8462f083d2af,,752.44988916 Ether,0.00062777%,3
8419,0x21e998d5d039ef1818edf14fbe04fa1af6b617e4,,752.35393525 Ether,0.00062769%,3
8420,0x17c87b3d975ffbba357f686c4b0c037e2d84da50,,752.27927968 Ether,0.00062762%,59
8421,0xe95718b727f0173b91c4657dfb5550a74e087cc2,,752.25338688 Ether,0.00062760%,66
8422,0x4224430305f6a1ae2d281ff81f26c871f7e71ef6,,752.18526005 Ether,0.00062755%,19
8423,0x22b157d1b3078ce4087f76c5452e50b08836d285,,752.01312641 Ether,0.00062740%,140
8424,0x63cec4efb212328bdf1045a800ba04e1426224a7,,751.995254 Ether,0.00062739%,8
8425,0x7b355bc989d57249a05e334f6f4142f3a69ee135,,751.88168025 Ether,0.00062729%,2
8426,0x39f2e8c480586a4124735bbbf8d3d616f789a132,,751.8433 Ether,0.00062726%,9
8427,0xcb11e5a51eb95d1b588c54a853c00afbad95d354,,751.76505422 Ether,0.00062720%,5
8428,0xf5ac78af2d19255e06c1fbdac8b265ba9284634a,,751.50716609 Ether,0.00062698%,9
8429,0xe978d95b437d75826aba2ed1a0bdb534f173e28c,,751.21959527 Ether,0.00062674%,484
8430,0x1153818a2eb49f0a71b27313c32814fc02e4db50,,751.078452 Ether,0.00062662%,14
8431,0x2660666c55f1f9ca5f53165cc1e21e1f87fdf979,,751.01785237 Ether,0.00062657%,0
8432,0x0914e3d8524cf12dae835f33e99ecea204fa48c0,,751 Ether,0.00062656%,4
8433,0x46b4fb8c9fb1bdce97b494d553078c0321db7adf,,750.9642029 Ether,0.00062653%,3
8434,0xf803c394d40ba955287ec90680afdfbfde4eb496,,750.949979 Ether,0.00062652%,7
8435,0x8f8c7cc91360ed1a9b45e1c9c145ce735ae874be,,750.92142456 Ether,0.00062649%,50
8436,0x8d37fc790c2746fdace618325fad9fe8ab666320,,750.86162934 Ether,0.00062644%,19
8437,0x269cc1eba4a034c4e818f75c354bb352b0d9dae0,,750.82232029 Ether,0.00062641%,2
8438,0x59bb9d4a00e5f6bf2cd1286f93afa0cf0326325f,,750.60062991 Ether,0.00062622%,1390
8439,0x648f436a4a9b402ac30980bfa2465ad22cdf948c,,750.59074598 Ether,0.00062622%,35
8440,0xb961ee3fad6b9e7378c41d2971161b3863b8447e,,750.54315308 Ether,0.00062618%,17
8441,0xee5e983d9e92e1feee6f0a2ff141781e7a9cebb9,,750.53628187 Ether,0.00062617%,2420
8442,0x2afe083b8a7d5df07650ada718c5bd37223139d2,,750.50316995 Ether,0.00062614%,176
8443,0x17a43665672a6298b3c1d2328810e0724396327a,,750.40394447 Ether,0.00062606%,6
8444,0x2e2338133111e86a031a37bf02b49f685cf245c0,,750.29000698 Ether,0.00062596%,9
8445,0x97926b8aa6ceca661c294b89f5ee8971bda6c9d7,,750.24561338 Ether,0.00062593%,6
8446,0x3917e2f2a727d33c2d4b5e869998826489c999fd,,750.19420785 Ether,0.00062589%,157
8447,0x45feebbd5cf86df61be8f81025e22ae07a07cb23,,750.04750682 Ether,0.00062576%,123
8448,0x1661380ee8154e39404ee32e07a4a8940c193e06,,750.03038106 Ether,0.00062575%,3
8449,0xc4e165dc7f0995759b775d765f5056ad8f299ab4,,750.0232695 Ether,0.00062574%,10
8450,0x0079a2916e43c5668e5dad85ae72eca2854746bf,,750.02055258 Ether,0.00062574%,19
8451,0xdc9f596ce70373dbc9cd7a1ba97451c60dcc28f0,,750.02009803 Ether,0.00062574%,83
8452,0x0ddd4400cd8dd7b8a3cd8e49fec37a4ef321680c,,750.009328 Ether,0.00062573%,4
8453,0x3cf96c7e5bbe1677beaaf7355110da545d84a46f,,750.00916 Ether,0.00062573%,8
8454,0xe182819f01115b2e1c025c68b602c6a39ad2fd65,,750.00051394 Ether,0.00062572%,4
8455,0x248748ea739bd147065864688cd40340a5cdb347,,750 Ether,0.00062572%,2
8456,0x45952fcc4136400051249f93a1c5143077b1a167,,750 Ether,0.00062572%,2
8457,0x8141139be40ded98f80fbfcb35c19da562525cb5,,750 Ether,0.00062572%,2
8458,0xf72f6fba7d55b00c25f2e5205e6bca9aaa470434,,750 Ether,0.00062572%,8
8459,0x165e496799d312196bc325dc82f25f9d3122f47a,,750 Ether,0.00062572%,1
8460,0xe2c393070c01d8791eb80cc81e79077ef1eec8bd,,750 Ether,0.00062572%,2
8461,0x49bf8e4008e358dd0bc2fcff837119c4ea3ce2b7,,750 Ether,0.00062572%,2
8462,0x40a089189024c00d464a28048b4c96b5e4ca6065,,750 Ether,0.00062572%,5
8463,0x0cc94978e9fb7cf98865585ae5961e6fcab5953d,,750 Ether,0.00062572%,3
8464,0xdabd1639339caaee6dd1449475536f99f534a088,,750 Ether,0.00062572%,14
8465,0x241a2ca6ae6c464dd89a32587770a7551d966654,,750 Ether,0.00062572%,1
8466,0xe74847a001696b0d66425154f93cf1164dcbc05d,,750 Ether,0.00062572%,1
8467,0xaa8d86868be454f839cf126cd7e28d780e067d86,,749.99865724 Ether,0.00062572%,11
8468,0x875c2aa1b9772fe760e330c2fb18a1853dcce8ec,,749.89626972 Ether,0.00062564%,5
8469,0xda5d77363f018429dd813af302d481d058d9770a,,749.7895515 Ether,0.00062555%,28
8470,0xaba2991ee6db86d36d356bb09ba59559e6b06604,,749.64877688 Ether,0.00062543%,162
8471,0x69575f2e2508d98dc95bd3b2f5fd124e7256014c,,749.62665214 Ether,0.00062541%,4
8472,0xcfc9a684cd8e970e97acd2d92ee4c3f015326c33,,749.60050051 Ether,0.00062539%,4
8473,0x1f1917215518882a2a86e18cf57ea059994292fc,,749.4702011 Ether,0.00062528%,11
8474,0x8b1e19f575ce59c0bc45a301d124b18348d28e3f,,749.3743717 Ether,0.00062520%,10
8475,0xc3fca37d2c094140bada90cbe4b0c8b2fb25dedb,,749.35303382 Ether,0.00062518%,157
8476,0xa64188cfa36950425092532429ea883be1a5944c,,749.22269566 Ether,0.00062507%,2
8477,0x6f1d2ffd274e0067e8bad8f7926c0967a664b006,,749.18468174 Ether,0.00062504%,0
8478,0x0e554f66691845f198994d712b91b0bfb0f2ee49,,749.10718884 Ether,0.00062498%,65
8479,0xa9375d8e73285807156825d6e300c5718a010313,,749.06011327 Ether,0.00062494%,14
8480,0x1959d8b67d39067acb754f2488cf27b94d4cac56,,748.72 Ether,0.00062466%,3
8481,0xc41e66aae07316211752bcc5e78b1584dfcfc1c4,,748.4857388 Ether,0.00062446%,48
8482,0x899c00fe7a78fcdcec65a3b7ce8876105de80ed2,,748.28664821 Ether,0.00062429%,17
8483,0xea1ea7baaef05c4dbbd40cf6d311acadb244e24e,,748.212299 Ether,0.00062423%,15
8484,0xbfa28446951770bbb58a431c38152c26b76f0909,,747.9998614 Ether,0.00062405%,6
8485,0xea97dc2523c0479484076660f150833e264c41e9,,747.9375642 Ether,0.00062400%,257
8487,0x66d3c93a37d208b0b8f10b9eafd7d38944bdcadf,,747.659 Ether,0.00062377%,8
8488,0x9d9621b065fffbdc49ed90e9574528767adb47e8,,747.63999891 Ether,0.00062375%,2
8489,0x9648e1c283076ad47859b2c15519daab8a8ae9f7,,747.634401 Ether,0.00062375%,2
8490,0xb75afba91d6befc8b2ee739270827fd9c5714cfb,,747.59692268 Ether,0.00062372%,17
8491,0xbb228c79d779c4d90ebc357a4fda1235d40c70c2,,747.46673418 Ether,0.00062361%,136
8492,0xee6c53e3d7dbe7f4c8cdf691f7f076d1fe64d597,,747.36768966 Ether,0.00062353%,2
8493,0x86283bfb08021170d97434510bcf64fa036b86fe,,747.32205661 Ether,0.00062349%,49
8494,0xb500d67808c3f541a90d7e9b8cdf8f9fd400ec79,,747.1731969 Ether,0.00062336%,36
8495,0x86ea4e07a2f10469c025eea8486eaeae89ccc4e2,,746.99568202 Ether,0.00062322%,25
8496,0x9a94e71714a0a93a01b2870ff78d9d9d86bd08c5,,746.71899743 Ether,0.00062299%,48
8497,0x3ed3e9450b0ef98f7aa4f72bf01de27dbbed551d,,746.714542 Ether,0.00062298%,3
8498,0x03eeff1e5fe298bdacab255450e25a48bd5e1463,,746.67953545 Ether,0.00062295%,4
8499,0xb26042d44e56e762f09d4921c6a23e2553b0e190,,746.53250963 Ether,0.00062283%,4
8500,0xa9e11267dddc70f5eec2f9f0b337e2af3331004d,,746.29682983 Ether,0.00062263%,19
8501,0xd6865a86b2f821d255939b089b535c26b9f05e84,,746.28752498 Ether,0.00062263%,15
8502,0xffb5fd29103c7c86fdd8f5b597c04791e9e81f3a,,746.28 Ether,0.00062262%,2
8503,0xc8e0225134741a84124d892446fd398a2e091188,,746.12380077 Ether,0.00062249%,4
8504,0xe36d11e70aee5e3908c8237590241dfc1a2efd05,,745.81523737 Ether,0.00062223%,18
8505,0x4a635f1cc4a74006ad1c7893acb714625ed95bb3,,745.74562556 Ether,0.00062217%,8
8506,0x62b8aae546dc9a3bc16d9717a282f933439841f4,,745.60914405 Ether,0.00062206%,23
8507,0x510db06de3bd264dedaae2a97562ab97830c768e,,745.46121916 Ether,0.00062194%,21
8508,0x81fa0f35b54790f78e76c74d05bd6d95632c030b,,744.98315544 Ether,0.00062154%,180
8509,0xb8847536338bc3c1addfdace6492cb5aa4b9673f,,744.977207 Ether,0.00062153%,8
8511,0xee4f22594ebeac5b2d94e03d7b43b266c945c2c6,,744.83324 Ether,0.00062141%,9
8512,0x1310c614ac9c1723a057f1416b677b60d77dd096,,744.673771 Ether,0.00062128%,13
8513,0x45598ef91ce0999ded03fd8ae89565c886329e91,,744.65713737 Ether,0.00062127%,5
8514,0xcda3ad7694cfca4553f08b90b9a0edb29a6939e7,,744.61280936 Ether,0.00062123%,15
8515,0x9a016ce184a22dbf6c17daa59eb7d3140dbd1c54,,744.52494231 Ether,0.00062116%,10685
8516,0xef81b7edcef1c9814c2a76ded1023953dadc2c66,,744.3551284 Ether,0.00062101%,18
8517,0x422fac9209d91c24b3115bf7fb0ef7a3a7efbd7d,,744.19952666 Ether,0.00062088%,644
8518,0x44828b56f7ea323c2e8c31719d1c7de14c48c9cb,,744.11480909 Ether,0.00062081%,2
8519,0xdd81635b15a03e8d2d7ff35c2d4b3e654b093c41,,743.9363 Ether,0.00062066%,9
8520,0x469a850d7d19791df53576685a8a7214e395a00d,,743.92306001 Ether,0.00062065%,11
8521,0xa8e86af0833e9cf93d0c5d025209095e4c1bcdd8,,743.78482872 Ether,0.00062054%,2
8522,0xae643fd0d43a82b73995a5060206d7525b4be469,,743.2814726 Ether,0.00062012%,40
8524,0xa25fe9996b9f55030400195b7feb40fd2f02441f,,743.17026457 Ether,0.00062002%,37
8525,0x1ddd9b0aa2e73a3a98e492fb1173d8ea694d5845,,743.0712929 Ether,0.00061994%,36
8526,0x129d576f47ec14d6405b18cd5ceea09a1308c4f1,,743.02387614 Ether,0.00061990%,114
8527,0x385ed6a8365255a86480881656e746ecc072a311,,742.91626726 Ether,0.00061981%,7
8528,0xc7128b09d914fb048df108038668c7772465e448,,742.45073808 Ether,0.00061942%,14
8529,0x02264c378422e52a3ed1dff0d0e92cd8c82d9ea6,,742.32192084 Ether,0.00061932%,5
8530,0x93b8af2bef46a00c48b9c7b0b4c0c78d432e126d,,742.29037319 Ether,0.00061929%,2
8531,0x424e42600cc9de703987b729c6ad9278d2c712f4,,741.983855 Ether,0.00061904%,4
8532,0x03205743e7fc513a073ae39097204cb07591b910,,741.8314714 Ether,0.00061891%,75
8533,0x80293f92aee5e1db39fe90d89ebbe101c8b68010,,741.57978559 Ether,0.00061870%,16
8534,0x5f3ce3907e7e4c5b5b8d04dd3211ca8b81a64733,,741.42724745 Ether,0.00061857%,6
8535,0x43adde52c6c142912662d3e427709db5cac9b811,,741.26415876 Ether,0.00061843%,334
8536,0x804789860a4b6bdcd64717d08596fdc3b9b1d5f6,,741.06998441 Ether,0.00061827%,18
8537,0xe976ae0aaedcf0ef1b44defbb0a553c27057acb5,,741.04581594 Ether,0.00061825%,4
8538,0xfadafce89ea2221fa33005640acf2c923312f2b9,,740.99215752 Ether,0.00061821%,4523
8539,0x5170f11e2bcdcc0bfeeba3d2e36c2343f97b9310,,740.646577 Ether,0.00061792%,4
8540,0x903c9ed636bc1b7e20ed0b9be02c08c46f2efc7a,,740.61354166 Ether,0.00061789%,1
8541,0x60b5874e7ac9570d031a3a64b4859c283bb10917,,740.53895003 Ether,0.00061783%,24
8542,0x3124989570459aa5b1d9ed049a1655a2b0ae36cc,,740.498467 Ether,0.00061780%,3
8543,0xaca1d92a90cd0cf2dc48d0542c65def881fd2ab7,,740.30183621 Ether,0.00061763%,4
8544,0x0c8d88fc589c410a6e5d72535a1806f5169773fc,,740.17341266 Ether,0.00061752%,38
8545,0xfb1469e37864f4663b92c60c9481ae1930b2af89,,740.1100702 Ether,0.00061747%,4
8546,0x77959db124a7fa3f6e89f89d5d9f161659aab77a,,740.08134935 Ether,0.00061745%,7
8547,0xcb63269cd1bb1ee6aa14d8b20aa69c63669580d7,,740 Ether,0.00061738%,2
8548,0x7b8eda13074fd6724ebcf876e53da0e448593daf,,740 Ether,0.00061738%,2
8549,0x56a171a4c5f7c2cfa4c4e7c8f8b54058efdc7cc7,,740 Ether,0.00061738%,2
8550,0x42d00de5e8327dd6f3251b1cb61152a30af5d432,,740 Ether,0.00061738%,2
8551,0x34ca0bf1ccbf81563e2b9ea41139c2caf74f9d12,,740 Ether,0.00061738%,0
8552,0x516cc0de112c0dd7828a4b30ffedda49bf325898,,739.997774 Ether,0.00061738%,9
8553,0x5ec067d835da10198b4532045f6a193bb6a87e70,,739.95642175 Ether,0.00061734%,10
8554,0xaa669f6724558a5a267f716237799e4f7f17ea31,,739.645 Ether,0.00061708%,2
8555,0x83c37a58011c4305e1e056454c8bf819f357071f,,739.52991081 Ether,0.00061699%,42
8556,0x8d1d5d342ae08f85b20901753bc0d3d5be79e28a,,739.45243622 Ether,0.00061692%,137
8557,0xdb1461fcb3a09730889e5978ddc14a4e8a72f912,,739.09067755 Ether,0.00061662%,12
8558,0x5f2672467ed11b1e208c0579048bdc724a748f1d,,739.04851049 Ether,0.00061659%,5
8559,0xa592ddcf548f2ef60f87559331ab381db97c1ff7,,738.9987386 Ether,0.00061654%,6
8560,0x9c0e5484fbb58a0ad1a1338fd34f0204a3c53654,,738.8934682 Ether,0.00061646%,2
8561,0xb4f9ee407eccab24680b563ee00b9cb96a6f1b47,,738.87631544 Ether,0.00061644%,10
8562,0x3b898e20c2a4bb162d224254f12799d95380dede,,738.51727856 Ether,0.00061614%,4
8563,0xe73aca4d589dfb108f8d806f4b1f94ba47e5e7d3,,738.40642957 Ether,0.00061605%,339
8564,0x9668800aaf09e50a26d90a578c071894f4c12c38,,738.28470578 Ether,0.00061595%,31
8565,0x288f261bdf1f6828738110f72041b484f0c69983,,738.10288819 Ether,0.00061580%,23
8566,0x61720e74d12b78e9f595bd76c6ef1ce3925a3859,,738.06488827 Ether,0.00061577%,4
8567,0x4aa8b525701f3feb959cece6d66ecdeca32d593c,,738.04989999 Ether,0.00061575%,14
8568,0xb059893d9f8c7b9adce63369a0c785720d92641b,,737.90362022 Ether,0.00061563%,4
8569,0x43da499ddac20b7ddb5fc1f09eac6db8bbc23d9b,,737.60630604 Ether,0.00061538%,2
8570,0xbad4c98dbf9c7cc1a0ed29374c78b48b013987d8,,737.32909061 Ether,0.00061515%,11
8571,0x2bbb89ff6b4f1e68fbeafeedf81d79f304e921f1,,736.78061379 Ether,0.00061469%,4
8572,0x90d906130dbd0f81654bb6a25944fcf145a52f80,,736.72877929 Ether,0.00061465%,15
8573,0xfe6e5a7cc5fdb3e60487e83ee65e070b6de670d5,,736.66240276 Ether,0.00061460%,4
8574,0x76bd6db2ea97171a74100e986b46edaa81930ab1,,736.63464341 Ether,0.00061457%,4
8575,0xad38bb214b171c9702d58b0c941e7fb4a4c01e2c,,736.39473898 Ether,0.00061437%,679
8576,0x56b10fd6f4df7de25e6b01f7040b05d767ad9d51,,736.29428494 Ether,0.00061429%,26
8577,0x23b037eabe4028b0bf12c11a6c47b9ba8d3d1690,,736.17765933 Ether,0.00061419%,45
8578,0x4e7806605b3182098fc76a5573a3d15dc8f363b5,,736.04183067 Ether,0.00061408%,4
8579,0x84a85d9553f2e2e6e658c4c239103970d9fb8cb6,,735.73774012 Ether,0.00061382%,35
8580,0x1372fcdccdb4ab3999ba4abca80743982a64888f,,735.64827 Ether,0.00061375%,2
8581,0x475b0e55a7011e98286814dbdbb21c3b46e5dbdc,,735.43046496 Ether,0.00061357%,152
8582,0x1fb85970a250f1741beb0056a97954d4dc7b1009,,735.22115881 Ether,0.00061339%,782
8583,0x9a1989946ae4249aac19ac7a038d24aab03c3d8c,,735.20807653 Ether,0.00061338%,311
8584,0xd6285a2debeebf39a55c3fe1e0ba202695983a48,,735.17759953 Ether,0.00061336%,64
8585,0x86068b37ccc628b4c0ef21b06b1aefae9d3abcef,,735.13839548 Ether,0.00061332%,62
8586,0x869fcb81995a825bde88a55d82c8f0c3929a738e,,735.12975291 Ether,0.00061332%,13
8587,0xf333e3734cfd0011085fde4b3d48e4c0181984fd,,735.02086207 Ether,0.00061323%,3
8588,0x60f03dfee80ce012224920a838658b3d07365295,,735.005 Ether,0.00061321%,4
8589,0xeada0b42701ef9b82d377f8c244555fd182b7961,,735.00207931 Ether,0.00061321%,16
8590,0xbcf0d9230d835e5afeb92036cf4c101a20eaecc7,,734.9965 Ether,0.00061321%,1
8591,0x59c4fcba08537b4271887034bd613759ddc36687,,734.75358745 Ether,0.00061300%,1
8592,0xf84ec4d1a0cbd52f0b0fb1eb7aab30c390fa9fdc,,734.75327096 Ether,0.00061300%,2
8593,0xdbf0cf3c23c6fcfd82403550435343cf49bb601b,,734.35646 Ether,0.00061267%,12
8594,0x328c6ea40bae645413b33af7eaacbebf8311dce4,,734.10393197 Ether,0.00061246%,67
8595,0x95e88665e844d38c7bb7787a85a9fbb5c2038f7d,,734.06385342 Ether,0.00061243%,415
8596,0xfaaeb56c21d92b30c6fc65e4eb9142da8fcf2b2a,,734.05361966 Ether,0.00061242%,4
8597,0x3ab2a37b787ef3fedcff122b2e7971e3b2500564,,734.00495695 Ether,0.00061238%,8
8598,0xed6752374d69c5f57fe11561a358231ad1bbd2cb,,733.79606172 Ether,0.00061220%,17
8599,0x432d509090a518ded7bd60874d008eeb59129a12,,733.33162819 Ether,0.00061182%,10
8600,0x425fce3ca21719c0c3c26edbef2b9308812a0c71,,733.2868987 Ether,0.00061178%,350
8601,0x30b9fb2a3caedb4112ec89c05eea0e7ea5bd6848,,733.21201401 Ether,0.00061172%,2
8602,0x528d50b58d49acc8116fc1f964f7b191cc96ec95,,733.12194065 Ether,0.00061164%,16
8603,0xab5a79016176320973e8cd38f6375530022531c0,,733.10408322 Ether,0.00061163%,12
8604,0x3be6c7848c63240c46779891efe07b03c557ea03,,732.97816767 Ether,0.00061152%,211
8605,0xc48786d3df7b832a02f3c83dbadb0bbb5774b68a,,732.9448133 Ether,0.00061149%,11
8606,0xa733d1e88ab35a37446ddfc20411519ca1279f33,,732.79476616 Ether,0.00061137%,17
8607,0xbefe77450d6672990679b0b3ef95f97571487ab6,,732.541535 Ether,0.00061116%,30
8608,0xf9e87c98a160d6f944b0d1cb146c43e194eeae2c,,732.48179465 Ether,0.00061111%,12
8609,0xbeec919d69fb1a5195964ee90959c413cdbace28,,732.35338026 Ether,0.00061100%,11
8610,0x01476c9af9068d567c39dc493bed8ddb96e5d6af,,732.09336612 Ether,0.00061078%,6
8611,0x15dedf0316ebcf60cd6d7e09bada4d8fa4f71ffc,,732.02760518 Ether,0.00061073%,648
8612,0x57891c762d55f4a9dc4b39e98b2bb87ada54903b,,732.00151696 Ether,0.00061071%,28
8613,0x1ceedc0999ed1244582b3f05743a3cdf79ad652a,,731.87707305 Ether,0.00061060%,12
8614,0xad285fdedfc0d5f944a33e478356524293c7ec68,,731.73474915 Ether,0.00061048%,221419
8615,0xaafed023621b4722d340c3f9fc9f4952ddf963e3,,731.494 Ether,0.00061028%,3
8616,0x1746f817a60a4279e11f483a6375956d4dd70ef8,,731.17792093 Ether,0.00061002%,14
8617,0xfb24e92d961af625816aca01b64fd9063698c266,,730.92504508 Ether,0.00060981%,4
8618,0xdf8fb6ad28bd678b4e18a072411ec3a149bdfa45,,730.68391027 Ether,0.00060961%,22
8619,0x5b8c24d2c42ed6a0d967801ba86a2d693c0aad3c,,730.6668432 Ether,0.00060959%,2
8620,0xc724c8b65eff7d06c9fecd1e7f2bf5d19d019452,,730.61487623 Ether,0.00060955%,99
8621,0xd50ab9281fea53a4ef765804732df90ea23b871c,,730.3237372 Ether,0.00060931%,5
8622,0x88317ae95c799959b3d43c40f5df5c2a7e7d438d,,730.20231116 Ether,0.00060921%,15
8623,0x9e82f421dc0f59383a63bbeb1273560193fd47b1,,730.09924 Ether,0.00060912%,13
8624,0xf7da01072efa4a775fe61ac6a010afd554340c48,,730.03936923 Ether,0.00060907%,42
8625,0xec61fe780ab5e4b678c8f17d0c6c41c1a320e3ad,,729.8929814 Ether,0.00060895%,5
8626,0x8f00e1e3230939e06727086ba5caf4ec135b1e95,,729.87111319 Ether,0.00060893%,44
8627,0x20fd18258b188c0db6d6441bace19081c07d3f4d,,729.855454 Ether,0.00060892%,26
